# Real OSRS quest dialogue options, scraped from the Old School RuneScape Wiki transcripts.
#
# Source:  https://oldschool.runescape.wiki/  (Category:Quest transcript, namespace 120)
# Licence: CC BY-NC-SA 3.0 - attribution, non-commercial, share-alike.
#          RuneScape and Old School RuneScape are trademarks of Jagex Limited.
#
# Regenerate with the scripts described in docs/quest-dialogue-corpus.md
#
# Records (tab separated):
#   Q<TAB>quest<TAB>option          option that IS part of the quest
#   N<TAB>quest<TAB>option          option the wiki marks as NOT quest related - never auto-pick
#   M<TAB>quest<TAB>key<TAB>answer  a menu with exactly one quest option; key is the normalised,
#                                   sorted option set joined by '|'
#
# '/Historical' transcript pages are deliberately excluded - they describe superseded dialogue.
Q	Icthlarin's Little Helper	Dialogue 5
Q	Icthlarin's Little Helper	Dialogue 6
Q	Icthlarin's Little Helper	Dialogue 7
Q	Icthlarin's Little Helper	Dialogue 8
Q	Icthlarin's Little Helper	I'd better get going.
Q	Icthlarin's Little Helper	I don't know.
Q	Icthlarin's Little Helper	I don't know. I don't want to risk my cat.
Q	Icthlarin's Little Helper	I don't want to risk my cat.
Q	Icthlarin's Little Helper	I'll go speak with the High Priest.
Q	Icthlarin's Little Helper	No.
Q	Icthlarin's Little Helper	Okay, I'll get going.
Q	Icthlarin's Little Helper	Okay, that sounds fair.
Q	Icthlarin's Little Helper	Tell me about yourself.
Q	Icthlarin's Little Helper	This is all very interesting, but I've got to get going.
Q	Icthlarin's Little Helper	Totally positive.
Q	Icthlarin's Little Helper	What's going on in this city?
Q	Icthlarin's Little Helper	Where do I get linen?
Q	Icthlarin's Little Helper	Where do I get salt?
Q	Icthlarin's Little Helper	Where do I get tree sap?
Q	Icthlarin's Little Helper	Why is it so important that the jar be returned?
Q	Icthlarin's Little Helper	Yes.
Q	Imp Catcher	Give me a quest or else!
Q	Imp Catcher	Give me a quest please.
Q	Imp Catcher	Just stop messing around and give me a quest!
Q	Imp Catcher	No.
Q	Imp Catcher	Yes.
Q	In Aid of the Myreque	Are there any 'out of the way' places here?
Q	In Aid of the Myreque	Dialogue 1
Q	In Aid of the Myreque	Dialogue 2
Q	In Aid of the Myreque	Dialogue 3
Q	In Aid of the Myreque	Do you know what the rod does?
Q	In Aid of the Myreque	Do you know where Ivandis' tomb could be?
Q	In Aid of the Myreque	Do you know which metal I should use to make the rod?
Q	In Aid of the Myreque	How come you have no food?
Q	In Aid of the Myreque	How did everyone come to be here?
Q	In Aid of the Myreque	I'd best be off.
Q	In Aid of the Myreque	I'd like to help fix up the town.
Q	In Aid of the Myreque	I think I've found Ivandis' tomb.
Q	In Aid of the Myreque	I've found a library under Paterdomus.
Q	In Aid of the Myreque	Is there somewhere that I might get more information on Ivandis?
Q	In Aid of the Myreque	No.
Q	In Aid of the Myreque	No, I just want to add one.
Q	In Aid of the Myreque	Nope, I'll just given him one.
Q	In Aid of the Myreque	Oh, sorry.
Q	In Aid of the Myreque	Ok, goodbye.
Q	In Aid of the Myreque	Okay, thanks.
Q	In Aid of the Myreque	So, you're sure that Ivandis is buried here then?
Q	In Aid of the Myreque	Tell me more about Ivandis.
Q	In Aid of the Myreque	The lives of those pitiful few left in Morytania could rest on this!
Q	In Aid of the Myreque	Veliaf told me about Ivandis.
Q	In Aid of the Myreque	Very well then. Morytania is lost to ignorance.
Q	In Aid of the Myreque	What do I need to do now?
Q	In Aid of the Myreque	What do you do here?
Q	In Aid of the Myreque	What do you know about Ivandis?
Q	In Aid of the Myreque	What do you know about the history of this temple?
Q	In Aid of the Myreque	What do you make of what Gadderanks said?
Q	In Aid of the Myreque	What do you think of your town?
Q	In Aid of the Myreque	What is this place?
Q	In Aid of the Myreque	What proof do you have that Ivandis is buried here?
Q	In Aid of the Myreque	What's a juvinate?
Q	In Aid of the Myreque	What should I do now?
Q	In Aid of the Myreque	Who's Gadderanks?
Q	In Aid of the Myreque	Why are you so resistant to talking about history?
Q	In Aid of the Myreque	Why does everyone stay in this town?
Q	In Aid of the Myreque	Why does Ivan need to go to Paterdomus?
Q	In Aid of the Myreque	Why would I want your blood?
Q	In Aid of the Myreque	Why would I want your food?
Q	In Aid of the Myreque	Will you let me check Ivandis' tomb?
Q	In Aid of the Myreque	Yes.
Q	In Aid of the Myreque	Yes, I'll fill the crate.
Q	In Aid of the Myreque	Yes, I'll offer all of this food item in my inventory to Ivan.
Q	In Search of the Myreque	Can you tell me about your organisation?
Q	In Search of the Myreque	Cyreg Paddlebone.
Q	In Search of the Myreque	Cyreg Paddlehorn.
Q	In Search of the Myreque	Dialogue 1
Q	In Search of the Myreque	Dialogue 2
Q	In Search of the Myreque	Dialogue 3
Q	In Search of the Myreque	Dialogue 4
Q	In Search of the Myreque	Dialogue 5
Q	In Search of the Myreque	Dialogue 6
Q	In Search of the Myreque	Drakan.
Q	In Search of the Myreque	Draynor.
Q	In Search of the Myreque	Drunken.
Q	In Search of the Myreque	Geof Paddleman.
Q	In Search of the Myreque	Gyrec Paddlehorn.
Q	In Search of the Myreque	Harold Evans.
Q	In Search of the Myreque	Have you heard any rumours?
Q	In Search of the Myreque	Here are some planks for you.
Q	In Search of the Myreque	How do I get out of here again?
Q	In Search of the Myreque	I'd better be off.
Q	In Search of the Myreque	I don't have to answer to you!
Q	In Search of the Myreque	I don't know.
Q	In Search of the Myreque	I have to go.
Q	In Search of the Myreque	I just want to help them, I think they need help.
Q	In Search of the Myreque	I'll be back later.
Q	In Search of the Myreque	I'll give you some cash if you tell me.
Q	In Search of the Myreque	I'm lost. Can you show me the way out?
Q	In Search of the Myreque	I've come to help the Myreque. I've brought weapons.
Q	In Search of the Myreque	I want to join your organisation.
Q	In Search of the Myreque	If you don't tell me, their deaths are on your head!
Q	In Search of the Myreque	Is this your main camp?
Q	In Search of the Myreque	Ivan Strom.
Q	In Search of the Myreque	Let's talk about something else.
Q	In Search of the Myreque	Let's talk about the weapons.
Q	In Search of the Myreque	No.
Q	In Search of the Myreque	No reason!
Q	In Search of the Myreque	Oh come on, you can tell me!
Q	In Search of the Myreque	Okay, thanks.
Q	In Search of the Myreque	One mans vigilante is another mans freedom fighter!
Q	In Search of the Myreque	Polmafi Ferdygris.
Q	In Search of the Myreque	Praymore.
Q	In Search of the Myreque	Radigad Ponfit.
Q	In Search of the Myreque	Remind me, what weapons do I need?
Q	In Search of the Myreque	Resourceful enough to get their own steel weapons?
Q	In Search of the Myreque	Sandi Pherimou.
Q	In Search of the Myreque	Sani Peridou.
Q	In Search of the Myreque	Sani Piliu.
Q	In Search of the Myreque	Santi Peliou.
Q	In Search of the Myreque	So you're the leader of this group?
Q	In Search of the Myreque	Tell me a bit about yourself.
Q	In Search of the Myreque	Tell me about the Drakans.
Q	In Search of the Myreque	Tell me about the members of the Myreque
Q	In Search of the Myreque	Tell me about yourself.
Q	In Search of the Myreque	Tell me more about the Myreque.
Q	In Search of the Myreque	Veliaf Hurtz.
Q	In Search of the Myreque	Well, I guess they'll just die without weapons.
Q	In Search of the Myreque	What are you doing here?
Q	In Search of the Myreque	What are your plans for the future?
Q	In Search of the Myreque	What can you tell me about Morytania?
Q	In Search of the Myreque	What can you tell me about the Myreque?
Q	In Search of the Myreque	What can you tell me about this group?
Q	In Search of the Myreque	What do you know about Morytania?
Q	In Search of the Myreque	What do you know of the Drakans?
Q	In Search of the Myreque	What do you plan to do now?
Q	In Search of the Myreque	What else do you know about the Myreque?
Q	In Search of the Myreque	What have they been up against?
Q	In Search of the Myreque	What kind of a man are you to say that you don't care?
Q	In Search of the Myreque	What kind of loss and heartache have they suffered?
Q	In Search of the Myreque	What're your plans for the future?
Q	In Search of the Myreque	What's going on in Morytania?
Q	In Search of the Myreque	What's your grasp of the situation?
Q	In Search of the Myreque	What's your job here?
Q	In Search of the Myreque	What weapons do you need?
Q	In Search of the Myreque	Where am I meant to be going?
Q	In Search of the Myreque	Where can I find the Myreque?
Q	In Search of the Myreque	Where can I find this boatman?
Q	In Search of the Myreque	Why are they called the Myreque?
Q	In Search of the Myreque	Why do you say that this place is forsaken?
Q	In Search of the Myreque	Yes.
Q	Jungle Potion	A proposition eh? Sounds interesting!
Q	Jungle Potion	I am sorry, but I am very busy.
Q	Jungle Potion	I am very sorry, but I don't have time for that.
Q	Jungle Potion	It's a nice village, where is everyone?
Q	Jungle Potion	Me? How can I help?
Q	Jungle Potion	No.
Q	Jungle Potion	No thanks, I'll give it a miss.
Q	Jungle Potion	Not yet, sorry, what's the clue again?
Q	Jungle Potion	Of course!
Q	Jungle Potion	Tai Bwo Wannai? What does that mean?
Q	Jungle Potion	What does a warrior like me know about peace?
Q	Jungle Potion	What does Bwana mean?
Q	Jungle Potion	Yes.
Q	Jungle Potion	Yes, I'll enter the cave.
Q	Jungle Potion	Yes, of course I do.
Q	King's Ransom	Ask about the dagger
Q	King's Ransom	Ask about the night of the murder
Q	King's Ransom	Ask about the poison
Q	King's Ransom	Ask about the thread
Q	King's Ransom	Butler
Q	King's Ransom	Cook
Q	King's Ransom	Dog handler
Q	King's Ransom	Don't tell him.
Q	King's Ransom	Gardener
Q	King's Ransom	Handyman
Q	King's Ransom	How do I get into the Black Knights' Fortress?
Q	King's Ransom	I have proof of foul play.
Q	King's Ransom	I have proof that links the Sinclairs to Camelot.
Q	King's Ransom	I have proof that the Sinclairs have left.
Q	King's Ransom	I seem to have lost the scroll you gave me; could I have another?
Q	King's Ransom	Let's talk about our plan.
Q	King's Ransom	Maid
Q	King's Ransom	Never mind.
Q	King's Ransom	Next page
Q	King's Ransom	No.
Q	King's Ransom	No, I should gather more evidence.
Q	King's Ransom	No, thank you.
Q	King's Ransom	Okay, I guess I don't have much of a choice.
Q	King's Ransom	Previous page
Q	King's Ransom	Reclaim Camelot
Q	King's Ransom	Remind me about Morgan Le Faye and the Sinclairs.
Q	King's Ransom	Remind me where King Arthur is.
Q	King's Ransom	Retrieve the Holy Grail
Q	King's Ransom	Save King Arthur
Q	King's Ransom	Tell him.
Q	King's Ransom	Tell me about Anna Sinclair.
Q	King's Ransom	Tell me about dying or leaving the grounds.
Q	King's Ransom	Tell me about Morgan Le Faye and the Sinclairs.
Q	King's Ransom	Tell me about the dagger.
Q	King's Ransom	Tell me about the family.
Q	King's Ransom	Tell me about the mansion.
Q	King's Ransom	Tell me about the night of the murder.
Q	King's Ransom	Tell me about the poison.
Q	King's Ransom	Tell me about the rewards.
Q	King's Ransom	Tell me about the thread.
Q	King's Ransom	Tell me about the training ground.
Q	King's Ransom	Tell me where King Arthur is.
Q	King's Ransom	What did I need for the spell to work?
Q	King's Ransom	What do we do now?
Q	King's Ransom	When did you last see Anna Sinclair that night?
Q	King's Ransom	When did you last see Anna that night?
Q	King's Ransom	Yes.
Q	King's Ransom	Yes, I'm ready.
Q	King's Ransom	Yes please.
N	Land of the Goblins	Actually, I am happy the colour I am.
Q	Land of the Goblins	Actually, I don't want to be a goblin.
Q	Land of the Goblins	Actually, me no want to go in temple.
Q	Land of the Goblins	Actually, my name not [goblin name].
Q	Land of the Goblins	Big High War God commands it.
Q	Land of the Goblins	Big High War God controls outcome of the battle.
Q	Land of the Goblins	Big High War God rewards victory.
Q	Land of the Goblins	Big High War God teaches us to think for selves.
Q	Land of the Goblins	Can I buy a teleport sphere please?
Q	Land of the Goblins	Can I talk to old high priests?
Q	Land of the Goblins	Can you make black or white dye?
Q	Land of the Goblins	Can you make dyes for me please?
Q	Land of the Goblins	Can you teleport me to the temple again?
Q	Land of the Goblins	Can you turn me into a goblin?
Q	Land of the Goblins	Can you turn me into a goblin or not?
N	Land of the Goblins	Cool amulet! Can I have one?
N	Land of the Goblins	Cool, do you turn people into frogs?
Q	Land of the Goblins	Could you remove the dye from this goblin mail?
Q	Land of the Goblins	Destroy world.
Q	Land of the Goblins	Dialogue 1
Q	Land of the Goblins	Dialogue 2
Q	Land of the Goblins	Dialogue 3
Q	Land of the Goblins	Dialogue 4
Q	Land of the Goblins	Dialogue 5
Q	Land of the Goblins	Dialogue 6
Q	Land of the Goblins	Dialogue 7
Q	Land of the Goblins	False.
Q	Land of the Goblins	Follow me.
Q	Land of the Goblins	Goblin should not fight goblin.
Q	Land of the Goblins	Goblins not mighty warriors.
Q	Land of the Goblins	Goblins not mighty warriors before he chose us.
Q	Land of the Goblins	Goblins stupid and would make poor plans.
Q	Land of the Goblins	Goodbye.
Q	Land of the Goblins	He chose us for other quality.
Q	Land of the Goblins	How me get into tribal enclaves?
Q	Land of the Goblins	I'd like to get into the temple please.
N	Land of the Goblins	I don't have one of them.
Q	Land of the Goblins	I don't have time right now.
Q	Land of the Goblins	I don't know.
Q	Land of the Goblins	I just like goblins.
Q	Land of the Goblins	I'll go and see this mage.
Q	Land of the Goblins	I'll see you later.
Q	Land of the Goblins	I'm not ready.
Q	Land of the Goblins	I'm ready.
Q	Land of the Goblins	I managed to get back to Yu'biusk.
Q	Land of the Goblins	I need to catch a Hemenster Whitefish.
Q	Land of the Goblins	I need to do something else.
N	Land of the Goblins	I need to go.
Q	Land of the Goblins	I need to slip past some goblin guards.
Q	Land of the Goblins	I not know.
Q	Land of the Goblins	I promised not to tell anyone.
Q	Land of the Goblins	I think it must mean something.
Q	Land of the Goblins	I understand Big High War God.
Q	Land of the Goblins	Is not for me then.
Q	Land of the Goblins	It's just a dream. It doesn't mean anything.
Q	Land of the Goblins	Lead goblins to promied{{sic
Q	Land of the Goblins	Lead goblins to victory over whole world.
Q	Land of the Goblins	Make goblins fight each other.
Q	Land of the Goblins	Me have no more questions.
Q	Land of the Goblins	Me have no questions.
Q	Land of the Goblins	Me have to go.
Q	Land of the Goblins	Me want get into temple.
Q	Land of the Goblins	Me want to know about Yu'biusk.
Q	Land of the Goblins	Me want to take test again.
Q	Land of the Goblins	Never mind, I'll walk.
Q	Land of the Goblins	No.
N	Land of the Goblins	No thanks.
Q	Land of the Goblins	No. You guess again.
Q	Land of the Goblins	Nothing.
Q	Land of the Goblins	Okay.
Q	Land of the Goblins	Other god made us mighty.
Q	Land of the Goblins	Planning is part of war, and all parts of war are good.
Q	Land of the Goblins	She Chosen Commander.
Q	Land of the Goblins	She Dorgeshuun goblin.
Q	Land of the Goblins	So why have you come to talk to Zanik?
N	Land of the Goblins	Sure, I'll have a makeover.
N	Land of the Goblins	Tell me more about this 'makeover'.
Q	Land of the Goblins	Thanks.
Q	Land of the Goblins	That one of the commandments.
Q	Land of the Goblins	That's an unusual sentiment for a goblin.
Q	Land of the Goblins	They might lead us astray.
Q	Land of the Goblins	True.
Q	Land of the Goblins	We naturally mighty warriors.
Q	Land of the Goblins	We taught selves to be mighty!
Q	Land of the Goblins	We try to convert them instead.
Q	Land of the Goblins	What are we going to do about Zanik?
Q	Land of the Goblins	What Big High War God's real name?
N	Land of the Goblins	What could you make for me?
N	Land of the Goblins	What do I need that for?
N	Land of the Goblins	What do you need to make blue dye?
N	Land of the Goblins	What do you need to make red dye?
N	Land of the Goblins	What do you need to make yellow dye?
Q	Land of the Goblins	What is the Chosen Commander?
N	Land of the Goblins	What other colours can you make?
Q	Land of the Goblins	What's it like being dead?
Q	Land of the Goblins	What was this new dream?
Q	Land of the Goblins	What was your predecessor's name?
Q	Land of the Goblins	Where is Yu'biusk?
Q	Land of the Goblins	Why did you attack me?
Q	Land of the Goblins	Why don't other goblins believe?
Q	Land of the Goblins	Why there only six tribes in temple?
Q	Land of the Goblins	Will goblins return to Yu'biusk?
Q	Land of the Goblins	Yes.
Q	Land of the Goblins	Yes, me [goblin name].
N	Land of the Goblins	You mad old witch, you can't help me.
Q	Learning the Ropes	I'd like to change my Ironman mode.
Q	Learning the Ropes	I'm an experienced player.
Q	Learning the Ropes	I'm brand new! This is my first time here.
Q	Learning the Ropes	I'm fine, thanks.
Q	Learning the Ropes	I've played in the past, but not recently.
Q	Learning the Ropes	No.
Q	Learning the Ropes	No, I'm not planning to do that.
Q	Learning the Ropes	No thanks.
Q	Learning the Ropes	Nope, I'm ready to move on!
Q	Learning the Ropes	Nothing thanks.
Q	Learning the Ropes	Tell me about combat stats.
Q	Learning the Ropes	Tell me about Cooking again.
Q	Learning the Ropes	Tell me about Firemaking again.
Q	Learning the Ropes	Tell me about Fishing again.
Q	Learning the Ropes	Tell me about Ironman.
Q	Learning the Ropes	Tell me about making dough again.
Q	Learning the Ropes	Tell me about melee combat again.
Q	Learning the Ropes	Tell me about Mining again.
Q	Learning the Ropes	Tell me about my skills again.
Q	Learning the Ropes	Tell me about Prayers again.
Q	Learning the Ropes	Tell me about range cooking again.
Q	Learning the Ropes	Tell me about ranged combat again.
Q	Learning the Ropes	Tell me about smelting again.
Q	Learning the Ropes	Tell me about Smithing again.
Q	Learning the Ropes	Tell me about the Wilderness.
Q	Learning the Ropes	Tell me about Woodcutting again.
Q	Learning the Ropes	What's an Ironman?
Q	Learning the Ropes	Yes.
Q	Learning the Ropes	Yes, I do want to become an Ironman.
Q	Legends' Quest	Actually, I plan to map the jungle myself.
Q	Legends' Quest	Actually, let me think it over a while longer; it smells a bit odd.
Q	Legends' Quest	Actually, maybe this is a bad idea...
Q	Legends' Quest	* Agility *
Q	Legends' Quest	Are you calling me foolish?
Q	Legends' Quest	* Attack *
Q	Legends' Quest	Attract the shaman's attention.
Q	Legends' Quest	Can I go on the quest?
Q	Legends' Quest	Can I speak to someone in charge?
Q	Legends' Quest	Can't I just get some water?
Q	Legends' Quest	Can we still get your people together?
Q	Legends' Quest	Can you get everyone together?
Q	Legends' Quest	Can you help me?
Q	Legends' Quest	Can you help me reach the source?
Q	Legends' Quest	Can you remind me where the source of the sacred water is?
Q	Legends' Quest	* Crafting *
Q	Legends' Quest	* Defence *
Q	Legends' Quest	Do I know you?
Q	Legends' Quest	Do you have a Bullroarer I could borrow?
Q	Legends' Quest	Do you have any news?
Q	Legends' Quest	Do you have any other tips about the Kharazi Jungle?
Q	Legends' Quest	Do you know anything about daggers?
Q	Legends' Quest	Do you know anything more about the caves?
Q	Legends' Quest	Do you know the name 'Viyeldi'?
Q	Legends' Quest	Does the Yommi tree have to have pure water?
Q	Legends' Quest	Er, I've had second thoughts.
Q	Legends' Quest	Er... me?
Q	Legends' Quest	Go ahead, make a copy!
Q	Legends' Quest	--- Go to Skill Menu 1 ----
Q	Legends' Quest	--- Go to Skill Menu 2 ----
Q	Legends' Quest	--- Go to Skill Menu 3 ----
Q	Legends' Quest	--- Go to Skill Menu 4 ----
Q	Legends' Quest	Goodbye.
Q	Legends' Quest	Have you seen any Kharazi Tribesmen in the jungle?
Q	Legends' Quest	Have you seen any Kharazi tribespeople in the jungle?
Q	Legends' Quest	* Herblore *
Q	Legends' Quest	* Hitpoints *
Q	Legends' Quest	How can I extinguish the flames?
Q	Legends' Quest	How did they summon the spirits?
Q	Legends' Quest	How do I bless the vessel?
Q	Legends' Quest	How do I get in here?
Q	Legends' Quest	How do I get into the Kharazi Jungle?
Q	Legends' Quest	How do I get out of here?
Q	Legends' Quest	How do I grow the Yommi tree?
Q	Legends' Quest	How do I make the totem pole?
Q	Legends' Quest	How do we make the totem pole?
Q	Legends' Quest	I am on a quest to get more sacred water.
Q	Legends' Quest	I can't find the caves...
Q	Legends' Quest	I defeated the demon - for good this time!
Q	Legends' Quest	I don't have the dagger.
Q	Legends' Quest	I found the source of the spring and I got some sacred water.
N	Legends' Quest	I have a question about my Achievement Diary.
Q	Legends' Quest	I have found the source of the sacred water!
Q	Legends' Quest	I have germinated the Yommi tree seeds.
Q	Legends' Quest	I have killed Viyeldi!
Q	Legends' Quest	I have something else in mind!
Q	Legends' Quest	I have the Yommi tree seeds.
Q	Legends' Quest	I have to be going...
Q	Legends' Quest	I haven't killed Viyeldi yet.
Q	Legends' Quest	I'll do that. Goodbye!
Q	Legends' Quest	I'll do what I must to get the water.
Q	Legends' Quest	I'll go find Ungadulu.
Q	Legends' Quest	I'm lost, can you show me the way out?
Q	Legends' Quest	I'm not scared. Let's go!
Q	Legends' Quest	I'm not sure what to do?
Q	Legends' Quest	I'm not sure what to do with the totem pole.
Q	Legends' Quest	I met a spirit in the Viyeldi Caves.
Q	Legends' Quest	I need another machete.
Q	Legends' Quest	I need more Yommi tree seeds.
Q	Legends' Quest	I need some pure water to douse some magic flames.
Q	Legends' Quest	I need to collect some Yommi tree seeds for Gujuo.
Q	Legends' Quest	I searched the caves thoroughly and didn't find any sacred water...
Q	Legends' Quest	I've already made the totem pole.
Q	Legends' Quest	I've been sent by the Legends' Guild.
Q	Legends' Quest	I've changed my mind, I can't do it.
Q	Legends' Quest	I've completed the quest.
Q	Legends' Quest	I've forgotten how I got to the sacred water.
Q	Legends' Quest	I've lost the totem pole you gave me.
Q	Legends' Quest	I've made the Totem pole, now what do I do with it?
Q	Legends' Quest	I've run out of charcoal.
Q	Legends' Quest	I've run out of papyrus.
Q	Legends' Quest	I want to develop friendly relations with your people.
Q	Legends' Quest	I was hoping to attract the attention of a Kharazi tribe member.
Q	Legends' Quest	If I find Ungadulu, what's in it for me?
Q	Legends' Quest	If I looked for the source, could you help me?
Q	Legends' Quest	Investigate the outline of the door.
Q	Legends' Quest	Is there any way I could help?
Q	Legends' Quest	It's alright, but I've forgotten what to do.
Q	Legends' Quest	It's okay, thanks.
Q	Legends' Quest	Leap out of the flaming octagram.
Q	Legends' Quest	* Magic *
Q	Legends' Quest	Maybe some other time.
Q	Legends' Quest	Metal of the sun... what is that?
Q	Legends' Quest	No.
Q	Legends' Quest	No, I don't want to read that.
Q	Legends' Quest	No, I'll complete the task.
Q	Legends' Quest	No, I'll stay here.
Q	Legends' Quest	No, I'm a bit claustrophobic.
Q	Legends' Quest	No, I'm having second thoughts.
Q	Legends' Quest	No, I've got something else to do at the moment.
Q	Legends' Quest	No, I won't pay for it.
Q	Legends' Quest	No, I won't read it.
Q	Legends' Quest	No, I won't take someone's life for you.
Q	Legends' Quest	No thanks.
Q	Legends' Quest	No thanks, I'll wait.
Q	Legends' Quest	No thanks, I need help with something else.
Q	Legends' Quest	No thanks, I've changed my mind.
Q	Legends' Quest	Not really, I just wondered if I could push that big rock.
Q	Legends' Quest	Oh well, sorry to hear about that.
Q	Legends' Quest	Ok, I'll do it.
Q	Legends' Quest	Ok thanks.
Q	Legends' Quest	Ok thanks for your help.
Q	Legends' Quest	Okay, I won't go...
Q	Legends' Quest	Okay, thanks...
Q	Legends' Quest	Okay, thanks for your help.
Q	Legends' Quest	* Prayer *
Q	Legends' Quest	Read Mission Briefing.
Q	Legends' Quest	Read the message on the wall?
Q	Legends' Quest	Search further...
Q	Legends' Quest	* Smithing *
Q	Legends' Quest	Some other time perhaps.
Q	Legends' Quest	Sorry for bothering you.
Q	Legends' Quest	Sorry, I'm busy questing.
Q	Legends' Quest	Sorry, it was a mistake?
Q	Legends' Quest	Start Mapping Kharazi Jungle.
Q	Legends' Quest	* Strength *
Q	Legends' Quest	Terrible, I lost my map of the Kharazi jungle.
Q	Legends' Quest	Thanks for your help.
Q	Legends' Quest	That's rough, buddy. Well, thanks for the help!
Q	Legends' Quest	The sacred water pool has dried up, but I need more water.
Q	Legends' Quest	The spirit told me to kill Viyeldi!
Q	Legends' Quest	The water pool has dried up, but I need more water.
Q	Legends' Quest	The Yommi tree died.
Q	Legends' Quest	* Thieving *
Q	Legends' Quest	Ungadulu called me a 'Vacu'
Q	Legends' Quest	Ungadulu called me 'Vacu'. What does that mean?
Q	Legends' Quest	Ungadulu is free! He was possessed by a demon and I killed it.
Q	Legends' Quest	Ungadulu looks a little strange.
Q	Legends' Quest	Ungadulu mumbled something about 'pure' water?
Q	Legends' Quest	Unless what?
Q	Legends' Quest	What can I do about that?
Q	Legends' Quest	What can we do?
Q	Legends' Quest	What do I do now?
Q	Legends' Quest	What do you do here?
Q	Legends' Quest	What do you know about the sacred water?
Q	Legends' Quest	What do you know about the source of the sacred water?
Q	Legends' Quest	What is this place?
Q	Legends' Quest	What kind of quest is it?
Q	Legends' Quest	What kind of trick?
Q	Legends' Quest	What kind of vessel?
Q	Legends' Quest	What will you do now?
Q	Legends' Quest	Where are all your people?
Q	Legends' Quest	Where can I find Ardrigal?
Q	Legends' Quest	Where can I find fertile soil?
Q	Legends' Quest	Where can I find Snake Weed?
Q	Legends' Quest	Where can I find this metal?
Q	Legends' Quest	Where can I get more water for the Yommi tree?
Q	Legends' Quest	Where do I get pure water from?
Q	Legends' Quest	Where is this sacred pool of yours?
Q	Legends' Quest	Where's the source of the pure water?
Q	Legends' Quest	Which quests do I need to complete?
Q	Legends' Quest	Who am I supposed to kill again?
Q	Legends' Quest	Who are you?
Q	Legends' Quest	Who is Grand Vizier Erkle?
Q	Legends' Quest	Who's asking?
Q	Legends' Quest	Why are you tortured?
Q	Legends' Quest	Will I really need this Potion? I'm already pretty brave.
Q	Legends' Quest	Will you trade something for it?
Q	Legends' Quest	* Woodcutting *
Q	Legends' Quest	Yes.
Q	Legends' Quest	Yes actually, what's involved?
Q	Legends' Quest	Yes, I can think of nothing more exciting!
Q	Legends' Quest	Yes, I'd like to bless my golden bowl.
Q	Legends' Quest	Yes, I'd like to talk to Grand Vizier Erkle.
Q	Legends' Quest	Yes, I'll bravely drink the Bravery Potion.
Q	Legends' Quest	Yes, I'll crawl through. I'm very athletic.
Q	Legends' Quest	Yes, I'll go through!
Q	Legends' Quest	Yes, I'll pay for it.
Q	Legends' Quest	Yes, I'll read it.
Q	Legends' Quest	Yes, I'll train now.
Q	Legends' Quest	Yes, I'm very strong, I'll force them open.
Q	Legends' Quest	Yes, I need it for my quest.
Q	Legends' Quest	Yes, I've got the water.
Q	Legends' Quest	Yes, I've killed the Spirit.
Q	Legends' Quest	Yes, I want to climb over the rocks.
Q	Legends' Quest	Yes please!
Q	Legends' Quest	Yes please, I love crevices!
Q	Legends' Quest	Yes, take the dagger back.
Q	Legends' Quest	You'll give me your what in return?
Q	Lost City	Can you tell me about the Lost City?
Q	Lost City	Do you know any good adventures I can go on?
Q	Lost City	How do I get to Zanaris again?
Q	Lost City	How does it fit in a shed then?
Q	Lost City	I don't think I'm strong enough to enter then.
Q	Lost City	I don't think you've found a good adventure at all!
Q	Lost City	I'm not sure.
Q	Lost City	I've been in that shed, I didn't see a city.
Q	Lost City	If it's hidden how are you planning to find it?
Q	Lost City	Looks like you don't know either.
Q	Lost City	No
N	Lost City	No thanks, I'll keep hold of my stuff.
Q	Lost City	Oh well. Never mind.
Q	Lost City	Please tell me.
Q	Lost City	There's no such thing!
Q	Lost City	Well that is a risk I will have to take.
Q	Lost City	What are you camped out here for?
N	Lost City	What can you store?
N	Lost City	What do you do with the tools you're storing?
Q	Lost City	What makes you think it's out here?
Q	Lost City	What's Zanaris?
Q	Lost City	Who's Zanaris?
Q	Lost City	Yes.
N	Lost City	Yes please.
Q	Lunar Diplomacy	About that ring...
Q	Lunar Diplomacy	About the potion you wanted me to make...
Q	Lunar Diplomacy	Absolutely nothing at all.
Q	Lunar Diplomacy	Arrr! Yar! Let's be on our way, yar!
Q	Lunar Diplomacy	Ask about a Seal of Passage.
N	Lunar Diplomacy	Ask about anything else.
N	Lunar Diplomacy	Ask for a quest.
Q	Lunar Diplomacy	Bob?
Q	Lunar Diplomacy	'Bye then.
Q	Lunar Diplomacy	Can we sail to Lunar Isle now?
Q	Lunar Diplomacy	Can we try again?
Q	Lunar Diplomacy	Can you take me back to Rellekka?
Q	Lunar Diplomacy	Can you take me back to Rellekka please?
Q	Lunar Diplomacy	Can you tell me a bit about your people?
Q	Lunar Diplomacy	Can you tell me something about the Moon Clan?
Q	Lunar Diplomacy	Can you tell me something about your ship?
Q	Lunar Diplomacy	Dave Floob-Raid-Traid
Q	Lunar Diplomacy	Dave Flood-Raid-Traid
Q	Lunar Diplomacy	Dave Rlood-Raid-Thraid
Q	Lunar Diplomacy	Dialogue 1
Q	Lunar Diplomacy	Dialogue 2
Q	Lunar Diplomacy	Dialogue 3
